iso3_alpha,iso_num,country,year,GDP_per_capita_PPP_constant_2011_international,GDP_PPP_current_international,GDP_PPP_constant_2017_international,GDP_per_capita_PPP_current_international,GDP_per_capita_PPP_constant_2017_international,GDP_current_LCU_,GDP_current,GDP_growth_annual,GDP_constant_2005,Coal_rentsof_GDP_,Inflation_GDP_deflator_annual,Inflation_GDP_deflator_linked_series_annual,GDP_deflator_base_year_varies_by_country_,GDP_deflator_linked_series_base_year_varies_by_country_,Forest_rentsof_GDP_,Mineral_rentsof_GDP_,GDP_current_US_,GDP_deflator_index_2000_100_US_series_,GDP_linked_series_current_LCU_,GDP_deflator_period_average_LCU_index_2000_100_,GDP_constant_2015_US_,GDP_growth_annual1,GDP_constant_LCU_,GDP_deflator_end_period_base_year_varies_by_country_,Natural_gas_rentsof_GDP_,GDP_per_capita_current_US_,GDP_per_capita_current_LCU_,GDP_per_capita_constant_2015_US_,GDP_per_capita_growth_annual,GDP_per_capita_constant_LCU_,GDP_per_capita_PPP_annual_growth,Oil_rentsof_GDP_,GDP_current_US_millions_seas_adj_,GDP_current_LCU_millions_seas_adj_,GDP_constant_2010_US_millions_seas_adj_,GDP_constant_2010_LCU_millions_seas_adj_,PPP_conversion_factor_GDP_LCU_per_international,Price_level_ratio_of_PPP_conversion_factor_GDP_to_market_exchange_rate,PPP_conversion_factor_private_consumption_LCU_per_international,gdp,pop
LBR,430,Liberia,2001,NA,2974850449,5629995233,997.7202036,1888.215924,9.06e+08,NA,NA,NA,0,0.720025736,0.720025736,37.23090959,37.23090959,17.23958008,0.012715227,9.06e+08,79.72555905,9.06e+08,2.140933035,2274838397,2.920274766,2433461900,94.58112228,0,303.8588056,303.8588056,762.9466649,-0.062901594,816.1466075,18.27400224,0,NA,NA,NA,NA,0.304553125,0.304553125,0.287405072,1398542153,2981648
LBR,430,Liberia,2002,NA,3134763219,5841852945,1024.231929,1908.728633,9.27e+08,NA,NA,NA,0,-1.392728214,-1.392728214,36.71238421,36.71238421,23.88800908,0.01176134,9.27e+08,62.91218776,9.27e+08,2.147431182,2360440967,3.763017617,2525033500,94.86819433,0,302.8818868,302.8818868,771.2349664,1.086353995,825.0128488,29.39275925,0,NA,NA,NA,NA,0.295716115,0.295716115,0.322978081,1450288305,3060599
LBR,430,Liberia,2003,NA,2233017927,4080818621,723.790182,1322.719543,7.48e+08,NA,NA,NA,0,15.51149159,15.51149159,42.4070226,42.4070226,34.17414848,0.00352027,7.48e+08,71.47128827,7.48e+08,2.345748635,1648882905,-30.14513273,1763858800,103.6293685,0,242.4499372,242.4499372,534.4539527,-30.70154026,571.7211968,-33.74606352,0,NA,NA,NA,NA,0.33497268,0.33497268,0.348432889,996348050,3085173
LBR,430,Liberia,2004,NA,2353140547,4187729821,753.6206529,1341.169224,8.97e+08,NA,NA,NA,0,16.85827813,16.85827813,49.55611642,49.55611642,19.77258677,0.015467863,8.97e+08,86.00105576,8.97e+08,2.609999786,1692081112,2.619846895,1810069200,115.3033303,0,287.2746919,287.2746919,541.9086736,1.394829409,579.6957322,-6.806770635,0,NA,NA,NA,NA,0.381192701,0.381192701,0.365915578,1022253079,3122447
LBR,430,Liberia,2005,NA,2555093117,4408892730,782.254856,1349.805111,9.49e+08,NA,NA,NA,0,0.490010501,0.490010501,49.79894659,49.79894659,20.04885622,0.005550598,9.49e+08,91.16878765,9.49e+08,2.87719169,1781443511,5.281212453,1905662800,127.1072072,0,290.5412149,290.5412149,545.3980631,0.643907293,583.4284353,6.391521063,0,NA,NA,NA,NA,0.371415035,0.371415035,0.392252065,1076432496,3266318
LBR,430,Liberia,2006,NA,2845755598,4763540092,823.5683476,1378.57968,1.12e+09,NA,NA,NA,0,9.13488163,9.13488163,54.34802142,54.34802142,17.6442019,0.004385618,1.12e+09,92.54718531,1.12e+09,2.967626471,1924741223,8.043909972,2058952600,131.1023921,0,323.8412258,323.8412258,557.0246263,2.131757344,595.8657138,5.433543851,0,NA,NA,NA,NA,0.393217183,0.393217183,0.407890712,1160394189,3455397
LBR,430,Liberia,2007,NA,3201556695,5217756756,881.3063129,1436.314395,1.37e+09,NA,NA,NA,0,12.01764714,12.01764714,60.87937486,60.87937486,21.43606649,0.140960515,1.37e+09,97.8773613,1.37e+09,3.314851563,2108270598,9.535275363,2255279400,146.4419372,0,377.9516288,377.9516288,580.352736,4.187985345,620.8204826,10.24901363,0,NA,NA,NA,NA,0.428853877,0.428853877,0.441755367,1269471291,3632740
LBY,434,Libya,1999,NA,1.03e+11,99706267868,20394.53568,19712.59535,1.67e+10,NA,NA,NA,0,29.97835988,29.97835988,20.01770714,20.01770714,0.042507299,0,35975860857,93.26104058,1.67e+10,84.45205195,55536336508,0.749659246,83356200000,100.1203795,0.462370901,7112.668067,3298.933689,10979.9048,-0.784811655,16480.07769,NA,19.69784684,NA,NA,NA,NA,0.161755763,0.348753616,0.739686409,62731508217,5057998
LBY,434,Libya,2000,NA,1.09e+11,1.03e+11,21217.84548,20054.11105,1.96e+10,NA,NA,NA,0,13.3068623,13.3068623,22.68143587,22.68143587,0.024381938,0,38270954138,100,1.96e+10,100,57579668503,3.679270408,86423100000,118.5529271,0.648781453,7424.347866,3802.676734,11170.12885,1.732474527,16765.59084,1.779805471,33.5852839,NA,NA,NA,NA,0.179220682,0.349910545,0.694773978,63451129802,5154790
LBY,434,Libya,2001,NA,1.1e+11,1.02e+11,20823.83362,19248.29757,2.06e+10,NA,NA,NA,0,7.184874657,7.184874657,24.3110686,24.3110686,0.036630153,0,34112093927,87.61145764,2.06e+10,103.4971174,56564631725,-1.762838871,84899600000,122.6988621,0.858452679,6465.624913,3912.116872,10721.29119,-4.018195927,16091.91655,-6.097245631,29.49148805,NA,NA,NA,NA,0.187867275,0.310491576,0.616124306,66316292934,5275916
LBY,434,Libya,2002,NA,1.11e+11,1.01e+11,20443.21254,18607.31765,2.6e+10,NA,NA,NA,0,27.24730278,27.24730278,30.93517907,30.93517907,0.06221272,0,20481889764,61.97429282,2.6e+10,153.6682713,56022234981,-0.958897333,84085500000,182.1782336,1.170588407,3789.20527,4812.290693,10364.26572,-3.330060348,15556.04602,-3.170404007,48.38229287,NA,NA,NA,NA,0.235397968,0.185352731,0.547081732,68478200785,5405326
LBY,434,Libya,2003,NA,1.27e+11,1.14e+11,22976.56787,20508.26821,3.36e+10,NA,NA,NA,0,14.36256527,14.36256527,35.37826436,35.37826436,0.059311774,0,26265625000,66.50848625,3.36e+10,166.2095363,63314109953,13.01603725,95030100000,197.0462703,0.820892853,4738.828475,6065.700449,11423.09414,10.21614507,17145.27425,10.82263815,47.84216216,NA,NA,NA,NA,0.263995062,0.206246142,0.523216821,66595052310,5542641
LBY,434,Libya,2004,NA,1.37e+11,1.19e+11,24019.10479,20877.3972,4.31e+10,NA,NA,NA,0,22.6053425,22.6053425,43.37564219,43.37564219,0.039885541,0,33122307692,88.3857385,4.31e+10,224.3336653,66138956973,4.461638996,9.93e+10,265.9541266,1.020854754,5823.637943,7570.729326,11628.69879,1.799903268,17453.8726,2.336396089,54.78695197,NA,NA,NA,NA,0.315196149,0.242458576,0.49837607,69924803789,5687563
LBY,434,Libya,2005,NA,1.58e+11,1.33e+11,26998.80549,22753.91336,6.19e+10,NA,NA,NA,0,28.568504,28.568504,55.76741426,55.76741426,0.027830972,0,47334691241,105.9963235,6.19e+10,279.3788178,73990151521,11.87075652,1.11e+11,331.2117661,1.289735685,8108.051517,10608.45298,12673.91726,8.988266772,19022.67323,7.673088937,61.01717381,NA,NA,NA,NA,0.392923049,0.30031149,0.494796857,74330068920,5837986
LBY,434,Libya,2006,NA,1.73e+11,1.41e+11,28968.80499,23683.80932,78938100000,NA,NA,NA,0,19.67951304,19.67951304,66.74216982,66.74216982,0.027406617,0,60094231607,128.4903443,78938100000,321.1067001,78799900129,6.50052542,1.18e+11,380.6813919,1.33425166,10060.35817,13215.0048,13191.8688,4.08675178,19800.08267,3.671419242,60.92957413,NA,NA,NA,NA,0.45618053,0.347282471,0.486328585,78195227810,5973369
LBY,434,Libya,2007,NA,1.89e+11,1.5e+11,30965.48069,24648.42695,85901500000,NA,NA,NA,0,2.439386168,2.439386168,68.37026908,68.37026908,0.023329105,0,68032978391,154.0921715,85901500000,367.0365475,83709120342,6.229982786,1.26e+11,435.1325705,1.414265307,11158.1111,14088.7332,13729.16029,4.07289899,20606.52003,3.724179083,59.92928301,NA,NA,NA,NA,0.454981899,0.360340316,0.502397179,83512502755,6097177
LTU,440,Lithuania,1990,NA,32858394093,78371156753,8885.839264,21193.77776,43146710.09,NA,NA,NA,NA,NA,NA,0.154975177,0.154975177,NA,NA,NA,NA,43146710.09,NA,30889999355,NA,27841045937,NA,NA,NA,11.66809095,8353.529645,NA,7529.006392,NA,NA,NA,NA,NA,NA,0.001313111,NA,NA,46469282833,3697838
LTU,440,Lithuania,1991,NA,32041602802,73923074009,8650.227773,19956.91139,133626005.1,NA,NA,NA,NA,228.3367818,228.3367818,0.508840507,0.508840507,NA,NA,NA,NA,133626005.1,NA,29136787092,-5.675662997,26260881995,NA,NA,NA,36.07483021,7866.018641,-5.835988198,7089.614467,NA,NA,NA,NA,NA,NA,0.004170391,NA,0.003331389,43831841955,3704134
LTU,440,Lithuania,1992,NA,25804840291,58207789466,6974.066283,15731.3503,1096699254,NA,NA,NA,NA,942.3065691,942.3065691,5.303678032,5.303678032,NA,NA,NA,NA,1096699254,NA,22942606101,-21.25897056,20678088822,NA,NA,NA,296.3960717,6200.513309,-21.17342213,5588.500468,NA,NA,NA,NA,NA,NA,0.04249975,NA,0.036234748,34513644691,3700114
LTU,440,Lithuania,1993,NA,22129929919,48762491576,6009.300983,13241.27503,3731868309,NA,NA,NA,NA,306.1944451,306.1944451,21.54324555,21.54324555,NA,NA,NA,NA,3731868309,NA,19219740983,-16.22686238,17322683806,NA,NA,NA,1013.375098,5219.049893,-15.82874461,4703.911002,NA,NA,NA,NA,NA,NA,0.168634439,NA,0.179658054,28913162290,3682613
LTU,440,Lithuania,1994,NA,20395081016,44000321274,5576.778223,12031.33409,5442925114,NA,NA,NA,NA,61.63525401,61.63525401,34.82147967,34.82147967,NA,NA,NA,NA,5442925114,NA,17342731077,-9.766052037,15630941491,NA,NA,NA,1488.299371,4742.151547,-9.137646806,4274.084228,NA,NA,NA,NA,NA,NA,0.266874405,NA,0.301605229,26089488269,3657144
LTU,440,Lithuania,1995,NA,21507785935,45447967125,5926.476008,12523.19916,7760934000,NA,NA,NA,0,38.04574233,38.04574233,48.0695701,48.0695701,1.352109173,0,7867140395,NA,7760934000,NA,17913320836,3.290080184,16145212000,NA,0,2167.792582,2138.527382,4936.020215,4.088200608,4448.817366,NA,0.090622374,10372.22514,7817,20128.50876,19448.5,0.360843,0.365781044,0.409691,26947852355,3629102
LTU,440,Lithuania,1996,NA,22990300709,47792384292,6383.334553,13269.71673,9711149000,NA,NA,NA,0,18.99052816,18.99052816,57.19823535,57.19823535,1.250514673,0,8382519637,NA,9711149000,NA,18837373099,5.158464317,16978057000,NA,0,2327.434857,2696.333282,5230.260192,5.961077209,4714.014804,NA,0.145143939,12623.27974,9777.5,21071.15451,20359.3,0.422402,0.364611135,0.474228,28208262635,3601613
LTU,440,Lithuania,1997,NA,25269913708,51764371863,7068.236464,14478.98972,11722435000,NA,NA,NA,0,11.44868912,11.44868912,63.7466835,63.7466835,0.883657947,0,10118631852,NA,11722435000,NA,20402932402,8.310921562,18389090000,NA,0,2830.278071,3278.877145,5706.895261,9.113027875,5143.604287,NA,0.13519423,13307.2405,11768.8,22830.59431,22059.3,0.463889,0.400422098,0.508832,30185051075,3575137
LTU,440,Lithuania,1998,NA,27551699841,55634151409,7762.505058,15674.54583,13021016000,NA,NA,NA,0,3.35143703,3.35143703,65.88311345,65.88311345,0.653535515,0,11239547691,NA,13021016000,NA,21928206401,7.475758724,19763814000,NA,0,3166.666533,3668.583178,6178.123821,8.257179062,5568.320903,NA,0.049179324,14565.20047,13071.9,24582.27187,23751.8,0.472603,0.407943893,0.530175,32382301302,3549331
LTU,440,Lithuania,1999,NA,27562011697,54999047983,7820.701013,15605.94034,12710580000,NA,NA,NA,0,-1.256892196,-1.256892196,65.05503374,65.05503374,0.710360735,0,10971583945,NA,12710580000,NA,21677880322,-1.141571156,19538196000,NA,0,3113.17906,3606.617941,6151.082964,-0.437687209,5543.949075,NA,0.124753394,13608.02032,12763.009,24315.04401,23493.6,0.461163,0.398069055,0.514351,31833188969,3524238
LTU,440,Lithuania,2000,NA,29560327497,57031551783,8446.927678,16296.88958,13351454000,NA,NA,NA,0,1.298538346,1.298538346,65.8997983,65.8997983,0.657243165,0,11524776867,NA,13351454000,NA,22478991900,3.695525421,20260235000,NA,0,3293.229979,3815.20693,6423.420676,4.427475848,5789.406081,NA,0.350374403,12343.79757,13369.926,25132.35555,24283.3,0.451668,0.389873112,0.501632,32954394289,3499536
LTU,440,Lithuania,2001,NA,32760437945,60753492961,9438.823339,17504.0849,14177014000,NA,NA,NA,0,-0.321810601,-0.321810601,65.68772576,65.68772576,0.593577237,0,12237388002,NA,14177014000,NA,23945995391,6.526108902,21582440000,NA,0,3525.793632,4084.631923,6899.236834,7.407519796,6218.257483,NA,0.356954383,12720.43482,14202.509,26799.78699,25894.4,0.432748,0.373541649,0.493649,35144362580,3470818
LTU,440,Lithuania,2002,NA,36085738869,64855213140,10480.6961,18836.46561,15182389000,NA,NA,NA,0,0.318656608,0.318656608,65.89704404,65.89704404,0.511066864,0,14259781159,NA,15182389000,NA,25562688814,6.751414576,23039560000,NA,0,4141.592702,4409.55375,7424.394824,7.611827256,6691.580501,NA,0.298245655,14396.05369,15209.853,28550.1191,27585.6,0.420731,0.395163896,0.476642,37575219907,3443067
LTU,440,Lithuania,2003,NA,41216126030,71707787066,12068.39106,20996.57827,16649996000,NA,NA,NA,0,-0.813494503,-0.813494503,65.36097521,65.36097521,0.495587212,0,18781721376,NA,16649996000,NA,28263631520,10.56595699,25473910000,NA,0,5499.428989,4875.243799,8275.803448,11.46771748,7458.952048,NA,0.236285179,18867.27275,16666.901,31556.89822,30490.8,0.403968,0.455688663,0.451579,41451538522,3415213
LTU,440,Lithuania,2004,NA,44006098651,76418623051,13030.8325,22628.64255,18219669000,NA,NA,NA,0,2.68179721,2.68179721,67.11382402,67.11382402,0.441751084,0,22627507452,NA,18219669000,NA,30120407999,6.569490118,27147416000,NA,0,6700.327192,5395.103455,8919.081749,7.773001207,8038.736481,NA,0.213297787,22759.37064,18288.721,33550.654,32417.2,0.414026,0.514190263,0.455335,44485723730,3377075
LTU,440,Lithuania,2005,NA,48211864115,82327591902,14510.59678,24778.59988,20979923000,NA,NA,NA,0,6.885108591,6.885108591,71.73468368,71.73468368,0.391063534,0,26097677572,NA,20979923000,NA,32449428669,7.732367604,29246554000,NA,0,7854.765279,6314.445808,9766.487647,9.501044182,8802.500385,NA,0.199035521,26071.71627,20982.315,36296.62204,35070.4,0.435161,0.541312352,0.472797,48016567099,3322528
LTU,440,Lithuania,2006,NA,53900690641,88431459459,16483.85036,27044.01237,24053291000,NA,NA,NA,0,6.735585152,6.735585152,76.56643439,76.56643439,0.386222249,0,30183575104,NA,24053291000,NA,34855268684,7.414121335,31414929000,NA,0,9230.707981,7355.95119,10659.40021,9.142617037,9607.279285,NA,0.163827336,30186.31941,24001.799,38946.54537,37630.8,0.446252,0.559984942,0.495621,51696028157,3269909
LTU,440,Lithuania,2007,NA,61714048982,98253966256,19098.86534,30407.00297,29011219000,NA,NA,NA,0,8.554585619,8.554585619,83.11637557,83.11637557,0.368999666,0,39697891352,NA,29011219000,NA,38726810731,11.10748014,34904336000,NA,0,12285.44705,8978.204707,11984.92329,12.43525018,10801.9685,NA,0.111123246,39842.73421,29011.973,43269.69594,41807.9,0.470091,0.643255337,0.517182,56234104505,3231294
LUX,442,Luxembourg,1980,NA,NA,NA,NA,NA,4363757000,NA,NA,NA,0,7.921352848,NA,31.13367786,NA,0.051757145,0,6019805490,NA,NA,NA,15551149030,0.840882984,14016195000,NA,0,16531.1149,11983.40519,42705.33854,0.482546852,38490.16889,NA,0,NA,NA,NA,NA,NA,NA,NA,9907690364,364150
LUX,442,Luxembourg,1981,NA,NA,NA,NA,NA,4651394000,NA,NA,NA,0,7.182024301,NA,33.36970617,NA,0.045609788,0,5053665797,NA,NA,NA,15465469116,-0.55095552,13938972000,NA,0,13837.12998,12735.69443,42345.04515,-0.843672948,38165.43774,NA,0,NA,NA,NA,NA,NA,NA,NA,9853151410,365225
LUX,442,Luxembourg,1982,NA,NA,NA,NA,NA,5212584000,NA,NA,NA,0,10.81137293,NA,36.97742955,NA,0.052440397,0,4602316793,NA,NA,NA,15640430423,1.13130294,14096664000,NA,0,12590.9768,14260.54032,42788.94856,1.048300708,38565.5263,NA,0,NA,NA,NA,NA,NA,NA,NA,9964615985,365525
LUX,442,Luxembourg,1983,NA,NA,NA,NA,NA,5734446000,NA,NA,NA,0,6.818687909,NA,39.49880507,NA,0.048971285,0,4524217751,NA,NA,NA,16107934774,2.989075997,14518024000,NA,0,12374.03042,15684.08356,44056.25147,2.961752859,39707.74188,NA,0,NA,NA,NA,NA,NA,NA,NA,10262371371,365622
LUX,442,Luxembourg,1984,NA,NA,NA,NA,NA,6357615000,NA,NA,NA,0,4.407492001,NA,41.23971175,NA,0.042889134,0,4438435493,NA,NA,NA,17104522553,6.18693701,15416245000,NA,0,12126.9392,17370.62771,46733.92355,6.077848195,42121.11815,NA,0,NA,NA,NA,NA,NA,NA,NA,10897384972,365998
LUX,442,Luxembourg,1985,NA,NA,NA,NA,NA,6737198000,NA,NA,NA,0,3.092487533,NA,42.51504469,NA,0.046929279,0,4577211767,NA,NA,NA,17582030272,2.791704465,15846621000,NA,0,12481.96584,18372.20553,47945.84837,2.593244318,43213.42165,NA,0,NA,NA,NA,NA,NA,NA,NA,11201585460,366706
LUX,442,Luxembourg,1986,NA,NA,NA,NA,NA,7403628000,NA,NA,NA,0,-0.083777155,NA,42.47942679,NA,0.038560846,0,6685595088,NA,NA,NA,19337409478,9.983939163,17428738000,NA,0,18149.86925,20099.16521,52496.6662,9.49157849,47315.05749,NA,0,NA,NA,NA,NA,NA,NA,NA,12319930359,368355
LUX,442,Luxembourg,1987,NA,NA,NA,NA,NA,7700995000,NA,NA,NA,0,0.063038626,NA,42.50620524,NA,0.035510654,0,8320902215,NA,NA,NA,20101425602,3.950974534,18117343000,NA,0,22443.43146,20771.39582,54218.27539,3.279463856,48866.73769,NA,0,NA,NA,NA,NA,NA,NA,NA,12806722508,370750
LUX,442,Luxembourg,1988,NA,NA,NA,NA,NA,8584660000,NA,NA,NA,0,2.776426305,NA,43.68635871,NA,0.035954676,0,9418167855,NA,NA,NA,21802666127,8.463282944,19650665000,NA,0,25219.35428,22987.44142,58381.75426,7.679106042,52619.2663,NA,0,NA,NA,NA,NA,NA,NA,NA,13890577437,373450
LUX,442,Luxembourg,1989,NA,NA,NA,NA,NA,9804800000,NA,NA,NA,0,4.020982627,NA,45.4429796,NA,0.042725787,0,10037674038,NA,NA,NA,23938905604,9.798065358,21576050000,NA,0,26618.06958,26000.53036,63481.58474,8.735315587,57215.72527,NA,0,NA,NA,NA,NA,NA,NA,NA,15251541185,377100
LUX,442,Luxembourg,1990,NA,11428408566,31496137608,29929.05216,82483.01063,10585952000,NA,NA,NA,0,2.513394566,2.513394566,46.58514098,46.58514098,0.036206757,0,12778792854,NA,10585952000,NA,25212438895,5.319931127,22723881000,NA,0,33465.47821,27722.80215,66027.0758,4.009810209,59509.96726,NA,0,NA,NA,NA,NA,0.926284,1.118160309,0.969377,16062940867,381850
LUX,442,Luxembourg,1991,NA,12836181941,34218722963,33168.42879,88420.47277,11710667000,NA,NA,NA,0,1.822841591,1.822841591,47.4343143,47.4343143,0.024781538,0,13834219728,NA,11710667000,NA,27391849518,8.644188024,24688176000,NA,0,35747.3378,30260.12145,70779.97291,7.198406194,63793.73643,NA,0,NA,NA,NA,NA,0.912317,1.07775192,0.969582,17451474106,387000
LUX,442,Luxembourg,1992,NA,13367607960,34841384794,34085.82383,88841.42231,12368406000,NA,NA,NA,0,3.729071571,3.729071571,49.20317383,49.20317383,0.020839894,0,15518702635,NA,12368406000,NA,27890285979,1.819652452,25137415000,NA,0,39570.86157,31537.97667,71116.94009,0.476077004,64097.44374,NA,0,NA,NA,NA,NA,0.925252,1.160918444,0.984439,17769040176,392175
LUX,442,Luxembourg,1993,NA,14259298276,36304949670,35874.70476,91338.9513,13657727000,NA,NA,NA,0,5.972764458,5.972764458,52.14196351,52.14196351,0.022890253,0,15925521222,NA,13657727000,NA,29061859474,4.200650703,26193350000,NA,0,40066.72425,34361.22272,73116.19466,2.811221308,65899.36474,NA,0,NA,NA,NA,NA,0.957812,1.116851679,0.99877,18515398590,397475
LUX,442,Luxembourg,1994,NA,15120269082,37692132824,37526.26191,93546.27492,14681872000,NA,NA,NA,0,3.542377327,3.542377327,53.98902861,53.98902861,0.020024924,0,17701798891,NA,14681872000,NA,30172289931,3.820920195,27194177000,NA,0,43933.23544,36438.22548,74883.14185,2.416629037,67491.90792,NA,0,NA,NA,NA,NA,0.971006,1.17073306,1.003976,19222851760,402925
LUX,442,Luxembourg,1995,NA,15658413161,38231959546,38319.76301,93562.45836,15239441000,NA,NA,NA,0,2.332069778,2.332069778,55.24809043,55.24809043,0.018297012,0,20853093870,NA,15239441000,NA,30604417465,1.432199989,27583652000,NA,0,51032.34964,37294.44111,74896.09658,0.017299922,67503.58397,NA,0,20208.74742,15235.7,32536.44075,27584.5,0.973243,1.331750137,1.002803,19498171496,408625
LUX,442,Luxembourg,1996,NA,16447823251,38766470816,39707.46153,93587.95538,16037154000,NA,NA,NA,0,3.783557833,3.783557833,57.33843388,57.33843388,0.018931759,0,20895314658,NA,16037154000,NA,31032290016,1.398074483,27969292000,NA,0,50444.35912,38716.04563,74916.50677,0.027251338,67521.9796,NA,0,20718.80853,16036.6,33002.35074,27979.5,0.975032,1.2704,0.991146,19794137799,414225
LUX,442,Luxembourg,1997,NA,17817287972,40867548909,42477.73983,97431.27645,17349210000,NA,NA,NA,0,2.619543683,2.619543683,58.8404392,58.8404392,0.016098943,0,19563836265,NA,17349210000,NA,32714188402,5.419833294,29485181000,NA,0,46641.64088,41361.80713,77993.05853,4.106640711,70294.8647,NA,0,19625.59159,17349.6,34779.29606,29486,0.973729,1.098025485,0.977649,20969528080,419450
LUX,442,Luxembourg,1998,NA,18800270012,43595258442,44267.17686,102649.5372,18131018000,NA,NA,NA,0,-2.03254646,-2.03254646,57.64447994,57.64447994,0.017416739,0,20150053345,NA,18131018000,NA,34897700895,6.67451219,31453173000,NA,0,47445.38108,42691.3539,82170.23992,5.355837386,74059.74335,NA,0,20218.11437,18128.5,37094.57382,31448.9,0.964402,1.071795955,0.96734,22330610368,424700
LUX,442,Luxembourg,1999,NA,21456887316,47159249973,49844.67696,109551.658,20547759000,NA,NA,NA,0,4.76461986,4.76461986,60.39102028,60.39102028,0.017443228,0,21899317599,NA,20547759000,NA,37750651304,8.175181563,34024527000,NA,0,50872.44927,47732.758,87695.33958,6.723966803,79039.49591,NA,0,21890.32509,20545.2,40126.88117,34019.7,0.95763,1.0206195,0.952492,24210947391,430475
LUX,442,Luxembourg,2000,NA,24050728709,50431220160,55124.29225,115588.4028,22986027000,NA,NA,NA,0,4.608473023,4.608473023,63.17412416,63.17412416,0.019008623,0,21230182989,NA,22986027000,NA,40369840661,6.938130249,36385193000,NA,0,48659.59888,52683.99496,92527.71181,5.510409395,83394.89571,NA,0,21214.32224,22981,42904.64832,36374.7,0.955731,0.882725145,0.94472,26255022258,436300
LUX,442,Luxembourg,2001,NA,24787997280,51981654898,56141.77517,117732.0761,23879889000,NA,NA,NA,0,0.790074315,0.790074315,63.67324668,63.67324668,0.018787566,0,21387533703,NA,23879889000,NA,41610952876,3.074354999,37503803000,NA,0,48440.14202,54085.02123,94243.70732,1.854574681,84941.51634,NA,0,21382.74511,23872.6,44218.86834,37488.9,0.963365,0.86281814,0.957889,26916885560,441525
LUX,442,Luxembourg,2002,NA,26135003699,53658279980,58575.67927,120262.8565,25011094000,NA,NA,NA,0,1.464411119,1.464411119,64.60568479,64.60568479,0.017252678,0,23649833332,NA,25011094000,NA,42953079582,3.2254169,38713457000,NA,0,53005.73392,56056.69076,96269.57939,2.149609899,86767.42758,NA,0,23632.45405,24998.1,45649.74279,38702,0.956996,0.904910273,0.945064,28021745117,446175
LUX,442,Luxembourg,2003,NA,27188058615,55063793472,60199.8508,121922.3556,26227287000,NA,NA,NA,0,2.185976585,2.185976585,66.01794993,66.01794993,0.015066452,0,29667268248,NA,26227287000,NA,44078183348,2.619378579,39727509000,NA,0,65689.32145,58072.50847,97597.99692,1.379893359,87964.72555,NA,0,29690.99359,26219.5,46853.9137,39722.9,0.964662,1.091187446,0.946211,28609261226,451630
LUX,442,Luxembourg,2004,NA,29636196476,57394033362,64694.43342,125288.4955,28189387000,NA,NA,NA,0,3.117326596,3.117326596,68.07594504,68.07594504,0.009657201,0,35064843793,NA,28189387000,NA,45943524157,4.231891307,41408734000,NA,0,76544.91709,61536.11587,100292.5685,2.760888181,90393.33326,NA,0,35054.86264,28187.3,48871.95269,41433.8,0.951181,1.183176249,0.965788,30009368519,458095
LUX,442,Luxembourg,2005,NA,31997220940,58819055323,68787.85475,126449.6264,30280986000,NA,NA,NA,0,4.817327209,4.817327209,71.35538606,71.35538606,0.009842586,0,37672280120,NA,30280986000,NA,47084244317,2.482874748,42436861000,NA,0,80988.13762,65098.28058,101222.0457,0.926765761,91231.06772,NA,0,37613.20975,30283.6,50086.26746,42463.3,0.946363,1.177361002,0.963143,31516647318,465158
LUX,442,Luxembourg,2006,NA,37280674291,62358030273,78878.02752,131936.4127,34175045000,NA,NA,NA,0,6.45467522,6.45467522,75.96114449,75.96114449,0.011659267,0.009239217,42910146296,NA,34175045000,NA,49917169128,6.016715044,44990166000,NA,0,90788.80049,72307.17231,105614.1799,4.339108315,95189.68257,NA,0,42945.90318,34175,53105.836,45023.3,0.916696,1.151002419,0.947193,33444959654,472637
