iso3_alpha,iso_num,year,country,gdppc,pop
BRA,76,1971,Brazil,51.71,
BRA,76,1972,Brazil,56.6,
BRA,76,1973,Brazil,63.1,
BRA,76,1974,Brazil,66.68,
BRA,76,1975,Brazil,68.47,
BRA,76,1976,Brazil,73.8,
BRA,76,1977,Brazil,75.61,
BRA,76,1978,Brazil,77.49,
BRA,76,1979,Brazil,80.81,
BRA,76,1980,Brazil,86.54,
BRA,76,1981,Brazil,80.93,
BRA,76,1982,Brazil,79.82,
BRA,76,1983,Brazil,75.75,
BRA,76,1984,Brazil,78.22,
BRA,76,1985,Brazil,82.72,
BRA,76,1986,Brazil,87.24,
BRA,76,1987,Brazil,88.63,
BRA,76,1988,Brazil,86.93,
BRA,76,1989,Brazil,88.13,
BRA,76,1990,Brazil,81.02,
BRA,76,1991,Brazil,80.58,
BRA,76,1992,Brazil,78.9,
BRA,76,1993,Brazil,81.6,
BRA,76,1994,Brazil,85.18,
BRA,76,1995,Brazil,87.57,
BRA,76,1996,Brazil,88.66,
BRA,76,1997,Brazil,90.34,
BRA,76,1998,Brazil,89.24,
BRA,76,1999,Brazil,88.76,
BRA,76,2000,Brazil,91.46,
BRA,76,2001,Brazil,91.07,
BRA,76,2002,Brazil,92.31,
BRA,76,2003,Brazil,92.07,
BRA,76,2004,Brazil,96.06,
BRA,76,2005,Brazil,97.59,
BRA,76,2006,Brazil,100,
BRA,76,2007,Brazil,104.58,
BRA,76,2008,Brazil,108.83,
BRA,76,2009,Brazil,107.54,
CAN,124,1870,Canada,6.89,
CAN,124,1871,Canada,7.14,
CAN,124,1872,Canada,6.94,
CAN,124,1873,Canada,7.49,
CAN,124,1874,Canada,7.54,
CAN,124,1875,Canada,7.26,
CAN,124,1876,Canada,6.68,
CAN,124,1877,Canada,7.03,
CAN,124,1878,Canada,6.66,
CAN,124,1879,Canada,7.18,
CAN,124,1880,Canada,7.39,
CAN,124,1881,Canada,8.3,
CAN,124,1882,Canada,8.58,
CAN,124,1883,Canada,8.5,
CAN,124,1884,Canada,9.08,
CAN,124,1885,Canada,8.43,
CAN,124,1886,Canada,8.44,
CAN,124,1887,Canada,8.62,
CAN,124,1888,Canada,9.15,
CAN,124,1889,Canada,9.11,
CAN,124,1890,Canada,9.68,
CAN,124,1891,Canada,9.8,
CAN,124,1892,Canada,9.65,
CAN,124,1893,Canada,9.49,
CAN,124,1894,Canada,9.85,
CAN,124,1895,Canada,9.65,
CAN,124,1896,Canada,9.31,
CAN,124,1897,Canada,10.22,
CAN,124,1898,Canada,10.51,
CAN,124,1899,Canada,11.37,
CAN,124,1900,Canada,11.84,
CAN,124,1901,Canada,12.6,
CAN,124,1902,Canada,13.55,
CAN,124,1903,Canada,13.56,
CAN,124,1904,Canada,13.34,
CAN,124,1905,Canada,14.49,
CAN,124,1906,Canada,15.65,
CAN,124,1907,Canada,15.76,
CAN,124,1908,Canada,14.53,
CAN,124,1909,Canada,15.66,
CAN,124,1910,Canada,16.54,
CAN,124,1911,Canada,17.14,
CAN,124,1912,Canada,17.81,
CAN,124,1913,Canada,18.09,
CAN,124,1914,Canada,16.38,
CAN,124,1915,Canada,17.22,
CAN,124,1916,Canada,18.9,
CAN,124,1917,Canada,19.53,
CAN,124,1918,Canada,18.07,
CAN,124,1919,Canada,16.35,
CAN,124,1920,Canada,15.71,
CAN,124,1921,Canada,13.66,
CAN,124,1922,Canada,15.43,
CAN,124,1923,Canada,16.18,
CAN,124,1924,Canada,16.18,
CAN,124,1925,Canada,17.66,
CAN,124,1926,Canada,18.3,
CAN,124,1927,Canada,19.72,
CAN,124,1928,Canada,21.04,
CAN,124,1929,Canada,20.61,
CAN,124,1930,Canada,19.57,
CAN,124,1931,Canada,16.29,
CAN,124,1932,Canada,14.94,
CAN,124,1933,Canada,13.71,
CAN,124,1934,Canada,15.02,
CAN,124,1935,Canada,16.07,
CAN,124,1936,Canada,16.78,
CAN,124,1937,Canada,18.2,
CAN,124,1938,Canada,18.49,
CAN,124,1939,Canada,19.4,
CAN,124,1940,Canada,21.84,
CAN,124,1941,Canada,24.62,
CAN,124,1942,Canada,28.62,
CAN,124,1943,Canada,29.55,
CAN,124,1944,Canada,30.28,
CAN,124,1945,Canada,29.02,
CAN,124,1946,Canada,28.2,
CAN,124,1947,Canada,28.84,
CAN,124,1948,Canada,28.75,
CAN,124,1949,Canada,28.74,
CAN,124,1950,Canada,29.67,
CAN,124,1951,Canada,30.65,
CAN,124,1952,Canada,31.87,
CAN,124,1953,Canada,32.48,
CAN,124,1954,Canada,31.32,
CAN,124,1955,Canada,33.37,
CAN,124,1956,Canada,35.2,
CAN,124,1957,Canada,35.02,
CAN,124,1958,Canada,34.72,
CAN,124,1959,Canada,35.3,
CAN,124,1960,Canada,35.61,
CAN,124,1961,Canada,35.94,
CAN,124,1962,Canada,37.74,
CAN,124,1963,Canada,38.92,
CAN,124,1964,Canada,40.68,
CAN,124,1965,Canada,42.61,
CAN,124,1966,Canada,44.53,
CAN,124,1967,Canada,45.07,
CAN,124,1968,Canada,46.7,
CAN,124,1969,Canada,48.47,
CAN,124,1970,Canada,49.03,
CAN,124,1971,Canada,51.11,
CAN,124,1972,Canada,53.19,
CAN,124,1973,Canada,56.3,
CAN,124,1974,Canada,57.79,
CAN,124,1975,Canada,58.25,
CAN,124,1976,Canada,60.63,
CAN,124,1977,Canada,61.93,
CAN,124,1978,Canada,63.79,
CAN,124,1979,Canada,65.79,
CAN,124,1980,Canada,65.81,
CAN,124,1981,Canada,67.02,
CAN,124,1982,Canada,64.2,
CAN,124,1983,Canada,65.41,
CAN,124,1984,Canada,68.5,
CAN,124,1985,Canada,71.53,
CAN,124,1986,Canada,72.67,
CAN,124,1987,Canada,74.65,
CAN,124,1988,Canada,77.27,
CAN,124,1989,Canada,77.74,
CAN,124,1990,Canada,76.78,
CAN,124,1991,Canada,74.27,
CAN,124,1992,Canada,73.85,
CAN,124,1993,Canada,74.55,
CAN,124,1994,Canada,77.22,
CAN,124,1995,Canada,78.41,
CAN,124,1996,Canada,78.71,
CAN,124,1997,Canada,81.18,
CAN,124,1998,Canada,83.6,
CAN,124,1999,Canada,87.35,
CAN,124,2000,Canada,91,
CAN,124,2001,Canada,91.68,
CAN,124,2002,Canada,93.58,
CAN,124,2003,Canada,94.53,
CAN,124,2004,Canada,96.21,
CAN,124,2005,Canada,98.05,
CAN,124,2006,Canada,100,
CAN,124,2007,Canada,101.69,
CAN,124,2008,Canada,101.07,
CAN,124,2009,Canada,97.29,
CHL,152,1860,Chile,6.81,
CHL,152,1861,Chile,6.75,
CHL,152,1862,Chile,6.67,
CHL,152,1863,Chile,6.86,
CHL,152,1864,Chile,7.16,
CHL,152,1865,Chile,7.34,
CHL,152,1866,Chile,7.43,
CHL,152,1867,Chile,7.08,
CHL,152,1868,Chile,7.36,
CHL,152,1869,Chile,8.03,
CHL,152,1870,Chile,8.13,
CHL,152,1871,Chile,8.02,
CHL,152,1872,Chile,8.49,
CHL,152,1873,Chile,8.92,
CHL,152,1874,Chile,8.42,
CHL,152,1875,Chile,8.97,
CHL,152,1876,Chile,8.74,
CHL,152,1877,Chile,8.33,
CHL,152,1878,Chile,8.7,
CHL,152,1879,Chile,9.87,
CHL,152,1880,Chile,10.92,
CHL,152,1881,Chile,11.12,
CHL,152,1882,Chile,11.87,
CHL,152,1883,Chile,11.76,
CHL,152,1884,Chile,11.68,
CHL,152,1885,Chile,11.15,
CHL,152,1886,Chile,11.45,
CHL,152,1887,Chile,12.06,
CHL,152,1888,Chile,11.41,
CHL,152,1889,Chile,11.52,
CHL,152,1890,Chile,12.17,
CHL,152,1891,Chile,13,
CHL,152,1892,Chile,12.59,
CHL,152,1893,Chile,13.05,
CHL,152,1894,Chile,12.69,
CHL,152,1895,Chile,13.42,
CHL,152,1896,Chile,13.35,
CHL,152,1897,Chile,12.91,
CHL,152,1898,Chile,14.31,
CHL,152,1899,Chile,14.25,
CHL,152,1900,Chile,13.74,
CHL,152,1901,Chile,14.7,
CHL,152,1902,Chile,15.28,
CHL,152,1903,Chile,13.58,
CHL,152,1904,Chile,14.9,
CHL,152,1905,Chile,14.56,
CHL,152,1906,Chile,15.68,
CHL,152,1907,Chile,16.8,
CHL,152,1908,Chile,18.14,
CHL,152,1909,Chile,17.21,
CHL,152,1910,Chile,18.68,
CHL,152,1911,Chile,18.41,
CHL,152,1912,Chile,19.33,
CHL,152,1913,Chile,19.25,
CHL,152,1914,Chile,17.9,
CHL,152,1915,Chile,17.3,
CHL,152,1916,Chile,18.62,
CHL,152,1917,Chile,19.57,
CHL,152,1918,Chile,19.98,
CHL,152,1919,Chile,17.47,
CHL,152,1920,Chile,18.72,
CHL,152,1921,Chile,18.33,
CHL,152,1922,Chile,17.99,
CHL,152,1923,Chile,20.19,
CHL,152,1924,Chile,21.16,
CHL,152,1925,Chile,21.41,
CHL,152,1926,Chile,21.51,
CHL,152,1927,Chile,20.64,
CHL,152,1928,Chile,23.15,
CHL,152,1929,Chile,24.56,
CHL,152,1930,Chile,22.42,
CHL,152,1931,Chile,17.96,
CHL,152,1932,Chile,15.7,
CHL,152,1933,Chile,18.55,
CHL,152,1934,Chile,20.84,
CHL,152,1935,Chile,21.24,
CHL,152,1936,Chile,21.94,
CHL,152,1937,Chile,23.8,
CHL,152,1938,Chile,24.5,
CHL,152,1939,Chile,24.1,
CHL,152,1940,Chile,24.87,
CHL,152,1941,Chile,24.25,
CHL,152,1942,Chile,24.84,
CHL,152,1943,Chile,24.97,
CHL,152,1944,Chile,24.9,
CHL,152,1945,Chile,26.61,
CHL,152,1946,Chile,27.79,
CHL,152,1947,Chile,25.54,
CHL,152,1948,Chile,28.29,
CHL,152,1949,Chile,27.68,
CHL,152,1950,Chile,28.74,
CHL,152,1951,Chile,29.47,
CHL,152,1952,Chile,30.84,
CHL,152,1953,Chile,32.16,
CHL,152,1954,Chile,31.41,
CHL,152,1955,Chile,31.23,
CHL,152,1956,Chile,30.93,
CHL,152,1957,Chile,32.66,
CHL,152,1958,Chile,32.41,
CHL,152,1959,Chile,31.61,
CHL,152,1960,Chile,32.58,
CHL,152,1961,Chile,33.33,
CHL,152,1962,Chile,34.1,
CHL,152,1963,Chile,35.46,
CHL,152,1964,Chile,35.45,
CHL,152,1965,Chile,34.97,
CHL,152,1966,Chile,38.15,
CHL,152,1967,Chile,38.63,
CHL,152,1968,Chile,39.27,
CHL,152,1969,Chile,39.99,
CHL,152,1970,Chile,40.08,
CHL,152,1971,Chile,42.93,
CHL,152,1972,Chile,41.61,
CHL,152,1973,Chile,38.53,
CHL,152,1974,Chile,38.21,
CHL,152,1975,Chile,32.61,
CHL,152,1976,Chile,33.18,
CHL,152,1977,Chile,35.92,
CHL,152,1978,Chile,38.33,
CHL,152,1979,Chile,40.92,
CHL,152,1980,Chile,43.47,
CHL,152,1981,Chile,45.13,
CHL,152,1982,Chile,37.96,
CHL,152,1983,Chile,37.03,
CHL,152,1984,Chile,38.77,
CHL,152,1985,Chile,39.1,
CHL,152,1986,Chile,40.67,
CHL,152,1987,Chile,42.67,
CHL,152,1988,Chile,45.06,
CHL,152,1989,Chile,49.02,
CHL,152,1990,Chile,49.97,
CHL,152,1991,Chile,53.1,
CHL,152,1992,Chile,58.74,
CHL,152,1993,Chile,61.92,
CHL,152,1994,Chile,64.5,
CHL,152,1995,Chile,70.41,
CHL,152,1996,Chile,74.61,
CHL,152,1997,Chile,79.15,
CHL,152,1998,Chile,81.23,
CHL,152,1999,Chile,79.28,
CHL,152,2000,Chile,82.6,
CHL,152,2001,Chile,84.43,
CHL,152,2002,Chile,85.34,
CHL,152,2003,Chile,87.77,
CHL,152,2004,Chile,92.23,
CHL,152,2005,Chile,97.11,
CHL,152,2006,Chile,100,
CHL,152,2007,Chile,103.62,
CHL,152,2008,Chile,105.83,
CHL,152,2009,Chile,102.79,
CHN,156,1890,China,4.05,
CHN,156,1891,China,4.3,
CHN,156,1892,China,4.5,
CHN,156,1893,China,4.44,
CHN,156,1894,China,4.08,
CHN,156,1895,China,3.36,
CHN,156,1896,China,3.9,
CHN,156,1897,China,4.04,
CHN,156,1898,China,4.05,
CHN,156,1899,China,4.13,
CHN,156,1900,China,3.8,
CHN,156,1901,China,3.91,
CHN,156,1902,China,3.94,
CHN,156,1903,China,3.82,
CHN,156,1904,China,3.67,
CHN,156,1905,China,3.72,
CHN,156,1906,China,3.77,
CHN,156,1907,China,3.71,
CHN,156,1908,China,3.81,
CHN,156,1909,China,4.08,
CHN,156,1910,China,4.18,
CHN,156,1911,China,4.18,
CHN,156,1912,China,4.13,
CHN,156,1913,China,4.23,
CHN,156,1914,China,4.08,
CHN,156,1915,China,3.87,
CHN,156,1916,China,3.89,
CHN,156,1917,China,3.91,
CHN,156,1918,China,3.92,
CHN,156,1919,China,4.31,
CHN,156,1920,China,3.97,
CHN,156,1921,China,4.16,
CHN,156,1922,China,4.27,
CHN,156,1923,China,4.4,
CHN,156,1924,China,4.55,
CHN,156,1925,China,4.55,
CHN,156,1926,China,4.52,
CHN,156,1927,China,4.68,
CHN,156,1928,China,4.81,
CHN,156,1929,China,4.82,
CHN,156,1930,China,4.62,
CHN,156,1931,China,4.72,
CHN,156,1932,China,4.67,
CHN,156,1933,China,4.31,
CHN,156,1934,China,4.3,
CHN,156,1935,China,4.4,
CHN,156,1936,China,4.82,
CHN,156,1937,China,4.42,
CHN,156,1938,China,3.98,
CHN,156,1939,China,4.07,
CHN,156,1940,China,3.96,
CHN,156,1941,China,3.49,
CHN,156,1942,China,3.44,
CHN,156,1943,China,3.31,
CHN,156,1944,China,2.83,
CHN,156,1945,China,2.51,
CHN,156,1946,China,2.42,
CHN,156,1947,China,2.75,
CHN,156,1948,China,3.05,
CHN,156,1949,China,3.19,
CHN,156,1950,China,3.71,
CHN,156,1951,China,4.07,
CHN,156,1952,China,4.46,
CHN,156,1953,China,4.59,
CHN,156,1954,China,4.63,
CHN,156,1955,China,4.79,
CHN,156,1956,China,5.13,
CHN,156,1957,China,5.3,
CHN,156,1958,China,5.76,
CHN,156,1959,China,5.73,
CHN,156,1960,China,5.53,
CHN,156,1961,China,4.62,
CHN,156,1962,China,4.3,
CHN,156,1963,China,4.64,
CHN,156,1964,China,5.27,
CHN,156,1965,China,6,
CHN,156,1966,China,6.47,
CHN,156,1967,China,5.94,
CHN,156,1968,China,5.54,
CHN,156,1969,China,6.32,
CHN,156,1970,China,7.37,
CHN,156,1971,China,7.68,
CHN,156,1972,China,7.78,
CHN,156,1973,China,8.21,
CHN,156,1974,China,8.23,
CHN,156,1975,China,8.8,
CHN,156,1976,China,8.52,
CHN,156,1977,China,9.05,
CHN,156,1978,China,9.99,
CHN,156,1979,China,10.61,
CHN,156,1980,China,11.31,
CHN,156,1981,China,11.75,
CHN,156,1982,China,12.74,
CHN,156,1983,China,13.84,
CHN,156,1984,China,15.76,
CHN,156,1985,China,17.67,
CHN,156,1986,China,18.96,
CHN,156,1987,China,20.86,
CHN,156,1988,China,22.87,
CHN,156,1989,China,23.46,
CHN,156,1990,China,24,
CHN,156,1991,China,25.88,
CHN,156,1992,China,29.24,
CHN,156,1993,China,32.99,
CHN,156,1994,China,36.94,
CHN,156,1995,China,40.56,
CHN,156,1996,China,44.19,
CHN,156,1997,China,47.85,
CHN,156,1998,China,51.12,
CHN,156,1999,China,54.56,
CHN,156,2000,China,58.71,
CHN,156,2001,China,63.15,
CHN,156,2002,China,68.47,
CHN,156,2003,China,74.89,
CHN,156,2004,China,82.01,
CHN,156,2005,China,90.06,
CHN,156,2006,China,100,
CHN,156,2007,China,112.41,
CHN,156,2008,China,121.9,
CHN,156,2009,China,132.38,
COL,170,1905,Colombia,9.68,
COL,170,1906,Colombia,9.76,
COL,170,1907,Colombia,10.2,
COL,170,1908,Colombia,10.57,
COL,170,1909,Colombia,10.91,
COL,170,1910,Colombia,11.3,
COL,170,1911,Colombia,11.63,
COL,170,1912,Colombia,11.97,
COL,170,1913,Colombia,12.25,
COL,170,1914,Colombia,12.4,
COL,170,1915,Colombia,12.65,
COL,170,1916,Colombia,12.97,
COL,170,1917,Colombia,13.17,
COL,170,1918,Colombia,13.56,
COL,170,1919,Colombia,14.33,
COL,170,1920,Colombia,14.94,
COL,170,1921,Colombia,15.42,
COL,170,1922,Colombia,16.06,
COL,170,1923,Colombia,16.67,
COL,170,1924,Colombia,17.19,
COL,170,1925,Colombia,17.67,
COL,170,1926,Colombia,18.9,
COL,170,1927,Colombia,20.11,
COL,170,1928,Colombia,21.06,
COL,170,1929,Colombia,21.28,
COL,170,1930,Colombia,20.84,
COL,170,1931,Colombia,20.26,
COL,170,1932,Colombia,21.36,
COL,170,1933,Colombia,22.31,
COL,170,1934,Colombia,23.44,
COL,170,1935,Colombia,23.74,
COL,170,1936,Colombia,24.71,
COL,170,1937,Colombia,24.8,
COL,170,1938,Colombia,26.12,
COL,170,1939,Colombia,27.02,
COL,170,1940,Colombia,26.88,
COL,170,1941,Colombia,26.61,
COL,170,1942,Colombia,25.96,
COL,170,1943,Colombia,25.37,
COL,170,1944,Colombia,26.4,
COL,170,1945,Colombia,26.94,
COL,170,1946,Colombia,28.8,
COL,170,1947,Colombia,29.15,
COL,170,1948,Colombia,29.2,
COL,170,1949,Colombia,30.97,
COL,170,1950,Colombia,31.43,
COL,170,1951,Colombia,31.29,
COL,170,1952,Colombia,32.27,
COL,170,1953,Colombia,32.87,
COL,170,1954,Colombia,34.17,
COL,170,1955,Colombia,34.41,
COL,170,1956,Colombia,34.93,
COL,170,1957,Colombia,34.98,
COL,170,1958,Colombia,34.5,
COL,170,1959,Colombia,35.85,
COL,170,1960,Colombia,36.11,
COL,170,1961,Colombia,36.78,
COL,170,1962,Colombia,37.51,
COL,170,1963,Colombia,37.53,
COL,170,1964,Colombia,38.63,
COL,170,1965,Colombia,39,
COL,170,1966,Colombia,40,
COL,170,1967,Colombia,40.32,
COL,170,1968,Colombia,41.7,
COL,170,1969,Colombia,43.22,
COL,170,1970,Colombia,44.97,
COL,170,1971,Colombia,46.6,
COL,170,1972,Colombia,49.14,
COL,170,1973,Colombia,51.41,
COL,170,1974,Colombia,53.54,
COL,170,1975,Colombia,54,
COL,170,1976,Colombia,55.78,
COL,170,1977,Colombia,57.43,
COL,170,1978,Colombia,61.64,
COL,170,1979,Colombia,64.17,
COL,170,1980,Colombia,65.92,
COL,170,1981,Colombia,66.59,
COL,170,1982,Colombia,66.19,
COL,170,1983,Colombia,66.32,
COL,170,1984,Colombia,67.29,
COL,170,1985,Colombia,68.24,
COL,170,1986,Colombia,71.03,
COL,170,1987,Colombia,73.8,
COL,170,1988,Colombia,75.96,
COL,170,1989,Colombia,77.44,
COL,170,1990,Colombia,79.8,
COL,170,1991,Colombia,80.09,
COL,170,1992,Colombia,81.95,
COL,170,1993,Colombia,84.96,
COL,170,1994,Colombia,87.65,
COL,170,1995,Colombia,90.51,
COL,170,1996,Colombia,90.65,
COL,170,1997,Colombia,92.07,
COL,170,1998,Colombia,90.93,
COL,170,1999,Colombia,85.5,
COL,170,2000,Colombia,86.54,
COL,170,2001,Colombia,86.36,
COL,170,2002,Colombia,86.62,
COL,170,2003,Colombia,88.58,
COL,170,2004,Colombia,91.51,
COL,170,2005,Colombia,94.91,
COL,170,2006,Colombia,100,
COL,170,2007,Colombia,105.96,
COL,170,2008,Colombia,107.07,
COL,170,2009,Colombia,105.91,
DNK,208,1818,Denmark,5.39,
DNK,208,1819,Denmark,5.47,
DNK,208,1820,Denmark,5.43,
DNK,208,1821,Denmark,5.66,
DNK,208,1822,Denmark,5.68,
DNK,208,1823,Denmark,5.59,
DNK,208,1824,Denmark,5.69,
DNK,208,1825,Denmark,5.63,
DNK,208,1826,Denmark,5.66,
DNK,208,1827,Denmark,5.76,
DNK,208,1828,Denmark,5.82,
DNK,208,1829,Denmark,5.65,
DNK,208,1830,Denmark,5.68,
DNK,208,1831,Denmark,5.64,
DNK,208,1832,Denmark,5.78,
DNK,208,1833,Denmark,5.72,
DNK,208,1834,Denmark,5.97,
DNK,208,1835,Denmark,5.9,
DNK,208,1836,Denmark,5.84,
DNK,208,1837,Denmark,5.95,
DNK,208,1838,Denmark,5.94,
DNK,208,1839,Denmark,5.98,
DNK,208,1840,Denmark,6.1,
DNK,208,1841,Denmark,6.05,
DNK,208,1842,Denmark,6.03,
DNK,208,1843,Denmark,6.3,
DNK,208,1844,Denmark,6.52,
DNK,208,1845,Denmark,6.65,
DNK,208,1846,Denmark,6.72,
DNK,208,1847,Denmark,6.64,
DNK,208,1848,Denmark,6.92,
DNK,208,1849,Denmark,7.24,
DNK,208,1850,Denmark,7.57,
DNK,208,1851,Denmark,7.13,
DNK,208,1852,Denmark,7.29,
DNK,208,1853,Denmark,7.25,
DNK,208,1854,Denmark,7.19,
DNK,208,1855,Denmark,7.92,
DNK,208,1856,Denmark,7.36,
DNK,208,1857,Denmark,7.37,
DNK,208,1858,Denmark,7.23,
DNK,208,1859,Denmark,7.61,
DNK,208,1860,Denmark,7.45,
DNK,208,1861,Denmark,7.5,
DNK,208,1862,Denmark,7.64,
DNK,208,1863,Denmark,8.01,
DNK,208,1864,Denmark,7.86,
DNK,208,1865,Denmark,8.06,
DNK,208,1866,Denmark,7.98,
DNK,208,1867,Denmark,7.9,
DNK,208,1868,Denmark,7.96,
DNK,208,1869,Denmark,8.33,
DNK,208,1870,Denmark,8.59,
DNK,208,1871,Denmark,8.57,
DNK,208,1872,Denmark,8.95,
DNK,208,1873,Denmark,8.84,
DNK,208,1874,Denmark,9,
DNK,208,1875,Denmark,9.07,
DNK,208,1876,Denmark,9.16,
DNK,208,1877,Denmark,8.79,
DNK,208,1878,Denmark,9.03,
DNK,208,1879,Denmark,9.24,
DNK,208,1880,Denmark,9.38,
DNK,208,1881,Denmark,9.37,
DNK,208,1882,Denmark,9.64,
DNK,208,1883,Denmark,9.88,
DNK,208,1884,Denmark,9.83,
DNK,208,1885,Denmark,9.77,
DNK,208,1886,Denmark,10.05,
DNK,208,1887,Denmark,10.29,
DNK,208,1888,Denmark,10.29,
DNK,208,1889,Denmark,10.33,
DNK,208,1890,Denmark,10.86,
DNK,208,1891,Denmark,10.99,
DNK,208,1892,Denmark,11.18,
DNK,208,1893,Denmark,11.31,
DNK,208,1894,Denmark,11.43,
DNK,208,1895,Denmark,11.93,
DNK,208,1896,Denmark,12.22,
DNK,208,1897,Denmark,12.34,
DNK,208,1898,Denmark,12.36,
DNK,208,1899,Denmark,12.73,
DNK,208,1900,Denmark,13.01,
DNK,208,1901,Denmark,13.39,
DNK,208,1902,Denmark,13.56,
DNK,208,1903,Denmark,14.2,
DNK,208,1904,Denmark,14.36,
DNK,208,1905,Denmark,14.44,
DNK,208,1906,Denmark,14.69,
DNK,208,1907,Denmark,15.05,
DNK,208,1908,Denmark,15.34,
DNK,208,1909,Denmark,15.74,
DNK,208,1910,Denmark,16.01,
DNK,208,1911,Denmark,16.67,
DNK,208,1912,Denmark,16.48,
DNK,208,1913,Denmark,16.92,
DNK,208,1914,Denmark,17.79,
DNK,208,1915,Denmark,16.34,
DNK,208,1916,Denmark,16.83,
DNK,208,1917,Denmark,15.63,
DNK,208,1918,Denmark,14.94,
DNK,208,1919,Denmark,16.68,
DNK,208,1920,Denmark,17.27,
DNK,208,1921,Denmark,16.53,
DNK,208,1922,Denmark,18.01,
DNK,208,1923,Denmark,19.73,
DNK,208,1924,Denmark,19.6,
DNK,208,1925,Denmark,18.94,
DNK,208,1926,Denmark,19.9,
DNK,208,1927,Denmark,20.16,
DNK,208,1928,Denmark,20.72,
DNK,208,1929,Denmark,21.98,
DNK,208,1930,Denmark,23.14,
DNK,208,1931,Denmark,23.22,
DNK,208,1932,Denmark,22.39,
DNK,208,1933,Denmark,22.92,
DNK,208,1934,Denmark,23.4,
DNK,208,1935,Denmark,23.74,
DNK,208,1936,Denmark,24.15,
DNK,208,1937,Denmark,24.56,
DNK,208,1938,Denmark,24.98,
DNK,208,1939,Denmark,25.98,
DNK,208,1940,Denmark,22.15,
DNK,208,1941,Denmark,19.78,
DNK,208,1942,Denmark,20.02,
DNK,208,1943,Denmark,22.01,
DNK,208,1944,Denmark,24.03,
DNK,208,1945,Denmark,21.94,
DNK,208,1946,Denmark,25.07,
DNK,208,1947,Denmark,26.19,
DNK,208,1948,Denmark,26.78,
DNK,208,1949,Denmark,27.73,
DNK,208,1950,Denmark,29.47,
DNK,208,1951,Denmark,29.41,
DNK,208,1952,Denmark,29.69,
DNK,208,1953,Denmark,31.21,
DNK,208,1954,Denmark,31.81,
DNK,208,1955,Denmark,31.9,
DNK,208,1956,Denmark,32.34,
DNK,208,1957,Denmark,33.81,
DNK,208,1958,Denmark,34.37,
DNK,208,1959,Denmark,36.31,
DNK,208,1960,Denmark,38.33,
DNK,208,1961,Denmark,40.53,
DNK,208,1962,Denmark,42.5,
DNK,208,1963,Denmark,42.44,
DNK,208,1964,Denmark,46.04,
DNK,208,1965,Denmark,47.77,
DNK,208,1966,Denmark,48.68,
DNK,208,1967,Denmark,50.61,
DNK,208,1968,Denmark,52.08,
DNK,208,1969,Denmark,55.41,
DNK,208,1970,Denmark,56.26,
DNK,208,1971,Denmark,57.57,
DNK,208,1972,Denmark,60.02,
DNK,208,1973,Denmark,61.51,
DNK,208,1974,Denmark,59.97,
DNK,208,1975,Denmark,59.75,
DNK,208,1976,Denmark,63.22,
DNK,208,1977,Denmark,63.81,
DNK,208,1978,Denmark,65.36,
DNK,208,1979,Denmark,66.52,
DNK,208,1980,Denmark,66.19,
DNK,208,1981,Denmark,64.78,
DNK,208,1982,Denmark,66.43,
DNK,208,1983,Denmark,68.18,
DNK,208,1984,Denmark,70.3,
DNK,208,1985,Denmark,73.09,
DNK,208,1986,Denmark,76.45,
DNK,208,1987,Denmark,76.88,
DNK,208,1988,Denmark,76.29,
DNK,208,1989,Denmark,75.47,
DNK,208,1990,Denmark,76.2,
DNK,208,1991,Denmark,76.98,
DNK,208,1992,Denmark,77.86,
DNK,208,1993,Denmark,76.98,
DNK,208,1994,Denmark,80.48,
DNK,208,1995,Denmark,82.49,
DNK,208,1996,Denmark,83.99,
DNK,208,1997,Denmark,85.87,
DNK,208,1998,Denmark,87.11,
DNK,208,1999,Denmark,89.22,
DNK,208,2000,Denmark,91.84,
DNK,208,2001,Denmark,92.18,
DNK,208,2002,Denmark,92.39,
DNK,208,2003,Denmark,92.58,
DNK,208,2004,Denmark,94.31,
DNK,208,2005,Denmark,97.03,
DNK,208,2006,Denmark,100,
DNK,208,2007,Denmark,101.2,
DNK,208,2008,Denmark,99.46,
DNK,208,2009,Denmark,93.81,
EGY,818,1894,Egypt,19.18,
EGY,818,1895,Egypt,20.09,
EGY,818,1896,Egypt,20,
EGY,818,1897,Egypt,20.43,
EGY,818,1898,Egypt,20.75,
EGY,818,1899,Egypt,22.13,
EGY,818,1900,Egypt,20.77,
EGY,818,1901,Egypt,20.52,
EGY,818,1902,Egypt,21,
EGY,818,1903,Egypt,20.84,
EGY,818,1904,Egypt,20.41,
EGY,818,1905,Egypt,20.02,
EGY,818,1906,Egypt,20.89,
EGY,818,1907,Egypt,20.64,
EGY,818,1908,Egypt,19.39,
EGY,818,1909,Egypt,20.82,
EGY,818,1910,Egypt,19.77,
EGY,818,1911,Egypt,19.5,
EGY,818,1912,Egypt,20.83,
EGY,818,1913,Egypt,19.99,
EGY,818,1914,Egypt,18.89,
EGY,818,1915,Egypt,18.85,
EGY,818,1916,Egypt,18.83,
EGY,818,1917,Egypt,18.3,
EGY,818,1918,Egypt,18.19,
EGY,818,1919,Egypt,21.57,
EGY,818,1920,Egypt,19.32,
EGY,818,1921,Egypt,17.92,
EGY,818,1922,Egypt,22.7,
EGY,818,1923,Egypt,21.15,
